time; pose_x; pose_y; pose_heading;  gps_x; gps_y; speed_x; speed_y; acc_x; acc_y; actual_pos_x; actual_pos_y
27.392; -1.56522; 1.39598; -0.00378947; -1.53123; 1.39583; 0.021723; 0.000306723; 0.012894; -4.88619e-05; -1.50511; 1.39589
27.408; -1.56487; 1.39598; 0.00252632; -1.53123; 1.39583; 0.0219633; 0.000444528; 0.0151666; 3.83156e-05; -1.5031; 1.3959
27.424; -1.56451; 1.39599; 4.34982e-16; -1.53123; 1.39583; 0.0222404; 0.00038904; 0.0172485; 7.50278e-18; -1.50109; 1.3959
27.44; -1.56415; 1.39599; -0.00252632; -1.53123; 1.39583; 0.022547; 0.00033208; 0.0191046; -4.82643e-05; -1.49908; 1.39591
27.456; -1.56378; 1.396; 0.00252632; -1.53123; 1.39583; 0.0228762; 0.000446834; 0.0207029; 5.23022e-05; -1.49707; 1.39591
27.472; -1.56341; 1.39601; 4.35416e-16; -1.53123; 1.39583; 0.0232295; 0.00038904; 0.022015; 9.58569e-18; -1.49506; 1.39592
27.488; -1.56304; 1.39602; 0.00631579; -1.53123; 1.39583; 0.0235949; 0.00053807; 0.0230185; 0.000145382; -1.49305; 1.39592
27.504; -1.56265; 1.39602; 4.35416e-16; -1.53123; 1.39583; 0.0239768; 0.00038904; 0.0236824; 1.03117e-17; -1.49104; 1.39593
27.52; -1.56226; 1.39603; 0.00505263; -1.53123; 1.39583; 0.0243585; 0.00051212; 0.0239994; 0.000121261; -1.48903; 1.39593
27.536; -1.56187; 1.39603; -0.00631579; -1.53123; 1.39583; 0.0247461; 0.000232754; 0.0239637; -0.000151352; -1.48702; 1.39593
27.552; -1.56146; 1.39604; -0.00378947; -1.53123; 1.39583; 0.0251228; 0.00029384; 0.02358; -8.9356e-05; -1.48501; 1.39594
27.568; -1.56106; 1.39604; -0.00378947; -1.53123; 1.39583; 0.0254885; 0.000292454; 0.0228605; -8.66297e-05; -1.483; 1.39594
27.584; -1.56064; 1.39605; 4.3238e-16; -1.53123; 1.39583; 0.0258367; 0.00038904; 0.0218389; 9.44269e-18; -1.48099; 1.39595
27.6; -1.56022; 1.39605; -0.00631579; -1.53123; 1.39583; 0.0261665; 0.000223783; 0.0204948; -0.000129443; -1.47898; 1.39595
27.616; -1.5598; 1.39606; -0.00126316; -1.53123; 1.39583; 0.0264673; 0.000355608; 0.0188926; -2.38643e-05; -1.47697; 1.39596
27.632; -1.55937; 1.39607; 4.37367e-16; -1.53123; 1.39583; 0.0267396; 0.00038904; 0.0170471; 7.45585e-18; -1.47496; 1.39596
27.648; -1.55894; 1.39607; 0.00378947; -1.53123; 1.39583; 0.0269778; 0.000491275; 0.0149902; 5.68052e-05; -1.47295; 1.39597
27.664; -1.55851; 1.39608; 4.37584e-16; -1.53123; 1.39583; 0.0271836; 0.00038904; 0.0127563; 5.58196e-18; -1.47094; 1.39597
27.68; -1.55807; 1.39608; -0.00505263; -1.53123; 1.39583; 0.0273513; 0.000250848; 0.0103814; -5.24538e-05; -1.46893; 1.39598
27.696; -1.55763; 1.39609; -0.00126316; -1.53123; 1.39583; 0.0274766; 0.000354333; 0.00790381; -9.98377e-06; -1.46692; 1.39598
27.712; -1.55719; 1.39609; -0.00252632; -1.53123; 1.39583; 0.0275628; 0.000319409; 0.00536204; -1.35462e-05; -1.46491; 1.39598
27.728; -1.55675; 1.3961; 0.00378947; -1.53123; 1.39583; 0.027605; 0.000493651; 0.00279552; 1.05936e-05; -1.4629; 1.39599
27.744; -1.5563; 1.39611; -0.00378947; -1.53123; 1.39583; 0.0276118; 0.000284408; 0.000243351; -9.22177e-07; -1.46089; 1.39599
27.76; -1.55586; 1.39611; 0.00252632; -1.53123; 1.39583; 0.0275734; 0.0004587; -0.00225615; -5.69975e-06; -1.45888; 1.396
27.776; -1.55542; 1.39612; -0.00505263; -1.53123; 1.39583; 0.0275014; 0.000250089; -0.00466591; 2.35753e-05; -1.45687; 1.396
27.792; -1.55499; 1.39613; 0.0151579; -1.53123; 1.39583; 0.0273795; 0.000804132; -0.00695014; -0.000105358; -1.45487; 1.39601
27.808; -1.55455; 1.39614; -0.00378947; -1.53123; 1.39583; 0.0272446; 0.000285799; -0.00907821; 3.44018e-05; -1.45286; 1.39601
27.824; -1.55412; 1.39614; -0.00631579; -1.53123; 1.39583; 0.0270689; 0.000218084; -0.0110178; 6.9587e-05; -1.45085; 1.39602
27.84; -1.55369; 1.39614; -0.00126316; -1.53123; 1.39583; 0.0268636; 0.000355107; -0.0127435; 1.6097e-05; -1.44884; 1.39602
27.856; -1.55326; 1.39615; -0.00378947; -1.53123; 1.39583; 0.0266367; 0.000288103; -0.0142314; 5.39298e-05; -1.44683; 1.39602
27.872; -1.55284; 1.39616; 0.00126316; -1.53123; 1.39583; 0.0263875; 0.000422372; -0.015463; -1.95323e-05; -1.44482; 1.39603
27.888; -1.55242; 1.39616; 0.00126316; -1.53123; 1.39583; 0.0261247; 0.00042204; -0.0164231; -2.07449e-05; -1.44281; 1.39603
27.904; -1.55201; 1.39617; 0.00631579; -1.53123; 1.39583; 0.0258487; 0.000552304; -0.0171007; -0.000108006; -1.4408; 1.39604
27.92; -1.5516; 1.39617; -0.0101053; -1.53123; 1.39583; 0.0255744; 0.000130615; -0.01749; 0.000176747; -1.43879; 1.39604
27.936; -1.55119; 1.39618; 0.00378947; -1.53123; 1.39583; 0.0252887; 0.000484874; -0.0175909; -6.66607e-05; -1.43678; 1.39605
27.952; -1.55079; 1.39619; -0.00631579; -1.53123; 1.39583; 0.0250138; 0.000231064; -0.0174043; 0.000109923; -1.43477; 1.39605
27.968; -1.5504; 1.39619; 4.46691e-16; -1.53123; 1.39583; 0.0247408; 0.00038904; -0.0169391; -7.56654e-18; -1.43276; 1.39606
27.984; -1.55; 1.3962; -0.00631579; -1.53123; 1.39583; 0.0244835; 0.000234413; -0.0162029; 0.000102335; -1.43075; 1.39606
28; -1.54962; 1.3962; -0.00126316; -1.53123; 1.39583; 0.0242384; 0.000358423; -0.0152246; 1.92311e-05; -1.42874; 1.39606
28.016; -1.54923; 1.39621; -0.00378947; -1.53123; 1.39583; 0.024015; 0.000298038; -0.014016; 5.31133e-05; -1.42673; 1.39607
28.032; -1.54885; 1.39621; -0.00126316; -1.53123; 1.39583; 0.0238126; 0.000358961; -0.012598; 1.59132e-05; -1.42472; 1.39607
28.048; -1.54847; 1.39622; -0.00505263; -1.53123; 1.39583; 0.023638; 0.00026961; -0.0109884; 5.55207e-05; -1.42271; 1.39608
28.064; -1.5481; 1.39622; -0.00505263; -1.53123; 1.39583; 0.0234907; 0.000270354; -0.0092049; 4.65094e-05; -1.4207; 1.39608
28.08; -1.54772; 1.39623; 4.43222e-16; -1.53123; 1.39583; 0.023373; 0.00038904; -0.00725173; -3.21413e-18; -1.41869; 1.39609
28.096; -1.54735; 1.39623; 0.00378947; -1.53123; 1.39583; 0.0232884; 0.000477294; -0.00518824; -1.96608e-05; -1.41668; 1.39609
28.112; -1.54698; 1.39624; -0.00378947; -1.53123; 1.39583; 0.0232432; 0.000300963; -0.00300731; 1.13962e-05; -1.41467; 1.3961
28.128; -1.54661; 1.39625; 0.00378947; -1.53123; 1.39583; 0.0232283; 0.000477066; -0.000745553; -2.82527e-06; -1.41266; 1.3961
28.144; -1.54624; 1.39625; 0.00378947; -1.53123; 1.39583; 0.0232534; 0.000477161; 0.00156714; 5.93868e-06; -1.41065; 1.3961
28.16; -1.54586; 1.39626; 0.0101053; -1.53123; 1.39583; 0.0233123; 0.000624645; 0.00390024; 3.94142e-05; -1.40864; 1.39611
28.176; -1.54549; 1.39627; -0.00378947; -1.53123; 1.39583; 0.0234183; 0.000300299; 0.00622307; -2.35823e-05; -1.40663; 1.39611
28.192; -1.4363; 1.39615; 0.00378947; -1.40463; 1.39612; 0.0324183; 0.000468242; 0.00850363; 3.22245e-05; -1.40463; 1.39612
28.208; -1.43578; 1.39615; -0.0113684; -1.40463; 1.39612; 0.032593; -2.51342e-05; 0.0107101; -0.000121762; -1.40262; 1.39612
28.224; -1.43525; 1.39616; 0.00505263; -1.40463; 1.39612; 0.0327941; 0.000511093; 0.0128133; 6.47413e-05; -1.40061; 1.39613
28.24; -1.43473; 1.39617; -0.00126316; -1.40463; 1.39612; 0.0330331; 0.000303665; 0.0147819; -1.86719e-05; -1.3986; 1.39613
28.256; -1.43419; 1.39617; 0.00505263; -1.40463; 1.39612; 0.033296; 0.000513629; 0.0165875; 8.38111e-05; -1.39659; 1.39614
28.272; -1.43366; 1.39617; -0.00884211; -1.40463; 1.39612; 0.0335911; 4.83801e-05; 0.0182036; -0.000160962; -1.39458; 1.39614
28.288; -1.43311; 1.39618; 4.45824e-16; -1.40463; 1.39612; 0.0339031; 0.000345391; 0.0196074; 8.74143e-18; -1.39257; 1.39614
28.304; -1.43257; 1.39619; 0.00126316; -1.40463; 1.39612; 0.0342351; 0.000388635; 0.0207753; 2.62425e-05; -1.39056; 1.39615
28.32; -1.43201; 1.39619; -0.00126316; -1.40463; 1.39612; 0.034583; 0.000301707; 0.0216895; -2.73973e-05; -1.38855; 1.39615
28.336; -1.43145; 1.3962; -0.00126316; -1.40463; 1.39612; 0.0349403; 0.000301256; 0.0223345; -2.8212e-05; -1.38654; 1.39616
28.352; -1.43089; 1.3962; -0.00378947; -1.40463; 1.39612; 0.0353041; 0.000211608; 0.0226983; -8.60151e-05; -1.38453; 1.39616
28.368; -1.43032; 1.3962; -0.00252632; -1.40463; 1.39612; 0.0356682; 0.000255282; 0.0227732; -5.75324e-05; -1.38252; 1.39617
28.384; -1.42974; 1.3962; -0.0151579; -1.40463; 1.39612; 0.0360294; -0.000200742; 0.0225521; -0.000341868; -1.38051; 1.39617
28.4; -1.42916; 1.39621; 0.00126316; -1.40463; 1.39612; 0.0363805; 0.000391345; 0.0220424; 2.7843e-05; -1.3785; 1.39618
28.416; -1.42857; 1.39622; 0.00505263; -1.40463; 1.39612; 0.0367186; 0.000530923; 0.0212399; 0.000107318; -1.37649; 1.39618
28.432; -1.42798; 1.39622; 4.51895e-16; -1.40463; 1.39612; 0.0370433; 0.000345391; 0.0201556; 9.10824e-18; -1.37448; 1.39619
28.448; -1.42738; 1.39623; 0.00631579; -1.40463; 1.39612; 0.0373412; 0.00058124; 0.0188001; 0.000118739; -1.37247; 1.39619
28.464; -1.42678; 1.39624; 0.00252632; -1.40463; 1.39612; 0.0376182; 0.000440428; 0.0171901; 4.34276e-05; -1.37046; 1.39619
28.48; -1.42617; 1.39624; 0.00252632; -1.40463; 1.39612; 0.0378637; 0.000441048; 0.0153434; 3.87622e-05; -1.36845; 1.3962
28.496; -1.42556; 1.39625; 0.00252632; -1.40463; 1.39612; 0.0380762; 0.000441585; 0.0132846; 3.35611e-05; -1.36644; 1.3962
28.512; -1.42495; 1.39625; -0.00378947; -1.40463; 1.39612; 0.0382547; 0.000200427; 0.0110256; -4.17814e-05; -1.36443; 1.39621
28.528; -1.42434; 1.39626; -0.00378947; -1.40463; 1.39612; 0.0383924; 0.000199905; 0.00860834; -3.26212e-05; -1.36242; 1.39621
28.544; -1.42372; 1.39626; -0.00252632; -1.40463; 1.39612; 0.0384892; 0.000248156; 0.00606726; -1.53279e-05; -1.36041; 1.39622
28.56; -1.42311; 1.39627; -0.00252632; -1.40463; 1.39612; 0.0385443; 0.000248016; 0.00344536; -8.70409e-06; -1.3584; 1.39622
28.576; -1.42249; 1.39627; -0.00378947; -1.40463; 1.39612; 0.0385573; 0.000199281; 0.000792025; -3.00137e-06; -1.35639; 1.39623
28.592; -1.42187; 1.39627; 4.47559e-16; -1.40463; 1.39612; 0.0385268; 0.000345391; -0.00183868; -8.22918e-19; -1.35439; 1.39623
28.608; -1.42126; 1.39628; 0.00126316; -1.40463; 1.39612; 0.0384554; 0.000393966; -0.00443515; -5.6023e-06; -1.35238; 1.39624
28.624; -1.42064; 1.39628; -0.0113684; -1.40463; 1.39612; 0.0383466; -9.05461e-05; -0.0069199; 7.86718e-05; -1.35037; 1.39624
28.64; -1.42003; 1.39629; 0.00631579; -1.40463; 1.39612; 0.038194; 0.000586626; -0.00926419; -5.85115e-05; -1.34836; 1.39624
28.656; -1.41942; 1.3963; 0.00378947; -1.40463; 1.39612; 0.0380125; 0.000489441; -0.0114285; -4.3308e-05; -1.34635; 1.39625
28.672; -1.41882; 1.3963; -0.00884211; -1.40463; 1.39612; 0.0378016; 1.11497e-05; -0.0133767; 0.000118282; -1.34434; 1.39625
28.688; -1.41822; 1.3963; -0.00378947; -1.40463; 1.39612; 0.0375598; 0.000203061; -0.0150785; 5.714e-05; -1.34233; 1.39626
28.704; -1.41762; 1.39631; 0.00252632; -1.40463; 1.39612; 0.0372937; 0.000439608; -0.016505; -4.16969e-05; -1.34032; 1.39626
28.72; -1.41703; 1.39631; -0.00252632; -1.40463; 1.39612; 0.0370133; 0.000251884; -0.0176333; 4.45474e-05; -1.33831; 1.39627
28.736; -1.41644; 1.39632; -0.00252632; -1.40463; 1.39612; 0.0367182; 0.00025263; -0.0184454; 4.65991e-05; -1.3363; 1.39627
28.752; -1.41586; 1.39632; 0.00631579; -1.40463; 1.39612; 0.0364117; 0.000575369; -0.0189281; -0.000119548; -1.33429; 1.39628
28.768; -1.41528; 1.39633; -0.00126316; -1.40463; 1.39612; 0.0361098; 0.000299779; -0.019075; 2.40947e-05; -1.33228; 1.39628
28.784; -1.41471; 1.39634; 0.00126316; -1.40463; 1.39612; 0.0358068; 0.000390621; -0.0188829; -2.38521e-05; -1.33027; 1.39629
28.8; -1.41414; 1.39634; 0.00378947; -1.40463; 1.39612; 0.035512; 0.000479966; -0.0183559; -6.95594e-05; -1.32826; 1.39629
28.816; -1.41358; 1.39635; 4.4539e-16; -1.40463; 1.39612; 0.0352335; 0.000345391; -0.0175032; -7.79575e-18; -1.32625; 1.39629
28.832; -1.41302; 1.39636; 0.00505263; -1.40463; 1.39612; 0.0349699; 0.000522087; -0.0163386; -8.25539e-05; -1.32424; 1.3963
28.848; -1.41246; 1.39636; -0.0101053; -1.40463; 1.39612; 0.0347357; -5.61674e-06; -0.0148817; 0.000150388; -1.32223; 1.3963
28.864; -1.41191; 1.39636; 0.00126316; -1.40463; 1.39612; 0.034523; 0.000388999; -0.0131581; -1.66208e-05; -1.32022; 1.39631
28.88; -1.41136; 1.39637; -0.00252632; -1.40463; 1.39612; 0.0343451; 0.000258625; -0.0111945; 2.82808e-05; -1.31821; 1.39631
28.896; -1.41081; 1.39637; 0.00252632; -1.40463; 1.39612; 0.034199; 0.000431789; -0.00902397; -2.27974e-05; -1.3162; 1.39632
28.912; -1.41027; 1.39638; -0.00505263; -1.40463; 1.39612; 0.0340943; 0.000173128; -0.00668247; 3.37644e-05; -1.31419; 1.39632
28.928; -1.40972; 1.39638; 0.00126316; -1.40463; 1.39612; 0.0340252; 0.00038837; -0.00420889; -5.3165e-06; -1.31218; 1.39633
28.944; -1.40918; 1.39639; -0.00252632; -1.40463; 1.39612; 0.0340001; 0.000259497; -0.00164399; 4.15325e-06; -1.31017; 1.39633
28.96; -1.40863; 1.39639; 0.00252632; -1.40463; 1.39612; 0.0340139; 0.000431322; 0.000969569; 2.44944e-06; -1.30816; 1.39633
28.976; -1.40809; 1.3964; 0.00126316; -1.40463; 1.39612; 0.0340718; 0.000388429; 0.0035883; 4.53259e-06; -1.30615; 1.39634
28.992; -1.40754; 1.3964; -0.00631579; -1.40463; 1.39612; 0.0341725; 0.000129568; 0.00617046; -3.89718e-05; -1.30415; 1.39634
29.008; -1.40699; 1.39641; -0.00126316; -1.40463; 1.39612; 0.03431; 0.000302052; 0.00866052; -1.09396e-05; -1.30214; 1.39635
29.024; -1.40644; 1.39641; -0.00126316; -1.40463; 1.39612; 0.0344864; 0.000301829; 0.0110268; -1.39285e-05; -1.30013; 1.39635
29.04; -1.40589; 1.39642; 0.00126316; -1.40463; 1.39612; 0.0346973; 0.000389219; 0.0132325; 1.67147e-05; -1.29812; 1.39636
29.056; -1.40533; 1.39642; -0.00126316; -1.40463; 1.39612; 0.0349421; 0.000301254; 0.0152493; -1.92622e-05; -1.29611; 1.39636
29.072; -1.40476; 1.39643; -0.00252632; -1.40463; 1.39612; 0.0352154; 0.000256427; 0.0170552; -4.30869e-05; -1.2941; 1.39637
29.088; -1.4042; 1.39643; 4.35849e-16; -1.40463; 1.39612; 0.0355129; 0.000345391; 0.0186456; 8.12669e-18; -1.29209; 1.39637
29.104; -1.40362; 1.39643; -0.0101053; -1.40463; 1.39612; 0.035834; -1.67159e-05; 0.0199608; -0.000201716; -1.29008; 1.39637
29.12; -1.40304; 1.39644; -0.00252632; -1.40463; 1.39612; 0.0361695; 0.000254016; 0.0210275; -5.31223e-05; -1.28807; 1.39638
29.136; -1.40246; 1.39644; 0.00126316; -1.40463; 1.39612; 0.0365174; 0.000391518; 0.0218195; 2.75614e-05; -1.28606; 1.39638
29.152; -1.40187; 1.39645; 0.00252632; -1.40463; 1.39612; 0.0368742; 0.000438548; 0.0223298; 5.64122e-05; -1.28405; 1.39639
29.168; -1.40127; 1.39645; -0.00631579; -1.40463; 1.39612; 0.0372375; 0.00011021; 0.0225544; -0.000142451; -1.28204; 1.39639
29.184; -1.40067; 1.39646; 0.00378947; -1.40463; 1.39612; 0.0375944; 0.000487857; 0.0224941; 8.52413e-05; -1.28003; 1.3964
29.2; -1.30412; 1.39641; 0.00505263; -1.27802; 1.3964; 0.0454708; 0.000532981; 0.0221515; 0.000111924; -1.27802; 1.3964
29.216; -1.30338; 1.39643; 0.00757895; -1.27802; 1.3964; 0.0458138; 0.000650464; 0.0215339; 0.000163207; -1.27601; 1.3964
29.232; -1.30264; 1.39643; 0.00378947; -1.27802; 1.3964; 0.0461464; 0.000478101; 0.0206531; 7.82647e-05; -1.274; 1.39641
29.248; -1.3019; 1.39644; -0.00378947; -1.27802; 1.3964; 0.0464611; 0.000127166; 0.0195219; -7.3978e-05; -1.27199; 1.39641
29.264; -1.30115; 1.39645; 0.0113684; -1.27802; 1.3964; 0.0467443; 0.000834679; 0.0181569; 0.000206425; -1.26998; 1.39642
29.28; -1.3004; 1.39645; 0.00126316; -1.27802; 1.3964; 0.0470157; 0.000362616; 0.0165817; 2.09453e-05; -1.26797; 1.39642
29.296; -1.29965; 1.39646; -0.00378947; -1.27802; 1.3964; 0.0472539; 0.000124161; 0.0148154; -5.61427e-05; -1.26596; 1.39643
29.312; -1.29889; 1.39646; -0.00252632; -1.27802; 1.3964; 0.0474599; 0.00018333; 0.0128845; -3.25504e-05; -1.26395; 1.39643
29.328; -1.29812; 1.39647; 0.00252632; -1.27802; 1.3964; 0.0476314; 0.000423561; 0.0108159; 2.73244e-05; -1.26194; 1.39644
29.344; -1.29736; 1.39647; 0.00126316; -1.27802; 1.3964; 0.0477701; 0.000363569; 0.00863815; 1.09114e-05; -1.25993; 1.39644
29.36; -1.29659; 1.39647; -0.00252632; -1.27802; 1.3964; 0.0478733; 0.000182285; 0.00638095; -1.61203e-05; -1.25792; 1.39645
29.376; -1.29583; 1.39647; -0.00631579; -1.27802; 1.3964; 0.0479388; 4.5829e-07; 0.00407479; -2.57359e-05; -1.25591; 1.39645
29.392; -1.29506; 1.39648; 4.41487e-16; -1.27802; 1.3964; 0.0479658; 0.000303228; 0.00175068; 7.72903e-19; -1.25391; 1.39645
29.408; -1.29429; 1.39648; -0.00252632; -1.27802; 1.3964; 0.0479575; 0.000182073; -0.000560874; 1.41695e-06; -1.2519; 1.39646
29.424; -1.29352; 1.39649; 0.00378947; -1.27802; 1.3964; 0.0479101; 0.000484785; -0.00282956; -1.07226e-05; -1.24989; 1.39646
29.44; -1.29276; 1.39649; -0.00126316; -1.27802; 1.3964; 0.0478315; 0.000242809; -0.00502614; 6.34881e-06; -1.24788; 1.39647
29.456; -1.292; 1.3965; 0.00252632; -1.27802; 1.3964; 0.0477163; 0.000423775; -0.00712259; -1.79939e-05; -1.24587; 1.39647
29.472; -1.29124; 1.39651; 0.00757895; -1.27802; 1.3964; 0.0475681; 0.000663759; -0.00909246; -6.89126e-05; -1.24386; 1.39648
29.488; -1.29048; 1.39652; 0.00505263; -1.27802; 1.3964; 0.0473951; 0.000542703; -0.0109093; -5.51213e-05; -1.24185; 1.39648
29.504; -1.28972; 1.39652; -0.00252632; -1.27802; 1.3964; 0.0471968; 0.000183994; -0.0125631; 3.17383e-05; -1.23984; 1.39649
29.52; -1.28897; 1.39652; -0.00757895; -1.27802; 1.3964; 0.0469727; -5.27742e-05; -0.0140258; 0.000106303; -1.23783; 1.39649
29.536; -1.28822; 1.39652; -0.00505263; -1.27802; 1.3964; 0.0467282; 6.7129e-05; -0.0152794; 7.72017e-05; -1.23582; 1.3965
29.552; -1.28748; 1.39653; -0.00252632; -1.27802; 1.3964; 0.0464671; 0.000185838; -0.0163011; 4.11819e-05; -1.23381; 1.3965
29.568; -1.28674; 1.39653; -0.00505263; -1.27802; 1.3964; 0.0461943; 6.98267e-05; -0.0170687; 8.62428e-05; -1.2318; 1.39651
29.584; -1.28601; 1.39653; -0.00252632; -1.27802; 1.3964; 0.0459132; 0.000187237; -0.0175487; 4.43337e-05; -1.22979; 1.39651
29.6; -1.28528; 1.39653; -0.00631579; -1.27802; 1.3964; 0.0456293; 1.50448e-05; -0.0177676; 0.000112218; -1.22778; 1.39651
29.616; -1.28455; 1.39654; 0.00505263; -1.27802; 1.3964; 0.0453433; 0.000532336; -0.0176801; -8.93317e-05; -1.22577; 1.39652
29.632; -1.28383; 1.39655; 0.00378947; -1.27802; 1.3964; 0.0450672; 0.000474012; -0.0172946; -6.55379e-05; -1.22376; 1.39652
29.648; -1.28311; 1.39655; -0.00631579; -1.27802; 1.3964; 0.0448039; 2.02578e-05; -0.0166124; 0.000104922; -1.22175; 1.39653
29.664; -1.2824; 1.39655; -0.00378947; -1.27802; 1.3964; 0.0445535; 0.000134395; -0.0156404; 5.9269e-05; -1.21974; 1.39653
29.68; -1.28169; 1.39655; -0.00378947; -1.27802; 1.3964; 0.0443232; 0.000135267; -0.014389; 5.4527e-05; -1.21773; 1.39654
29.696; -1.28098; 1.39656; -0.00126316; -1.27802; 1.3964; 0.0441168; 0.000247501; -0.0128743; 1.62623e-05; -1.21572; 1.39654
29.712; -1.28028; 1.39656; 0.00378947; -1.27802; 1.3964; 0.0439371; 0.000469729; -0.0111163; -4.2125e-05; -1.21371; 1.39655
29.728; -1.27958; 1.39657; -0.00378947; -1.27802; 1.3964; 0.0437932; 0.000137276; -0.0091393; 3.46333e-05; -1.2117; 1.39655
29.744; -1.27888; 1.39657; 0.00126316; -1.27802; 1.3964; 0.0436804; 0.000358403; -0.00697152; -8.80614e-06; -1.20969; 1.39656
29.76; -1.27818; 1.39658; 0.00884211; -1.27802; 1.3964; 0.0436021; 0.000688784; -0.00464407; -4.10645e-05; -1.20768; 1.39656
29.776; -1.27749; 1.39659; 0.00378947; -1.27802; 1.3964; 0.04357; 0.000468338; -0.00219189; -8.30616e-06; -1.20568; 1.39656
29.792; -1.27679; 1.39659; 0.00126316; -1.27802; 1.3964; 0.0435766; 0.000358272; 0.000348785; 4.4057e-07; -1.20367; 1.39657
29.808; -1.27609; 1.39661; 0.00757895; -1.27802; 1.3964; 0.0436205; 0.00063384; 0.00293918; 2.22763e-05; -1.20166; 1.39657
29.824; -1.27539; 1.39661; -0.00505263; -1.27802; 1.3964; 0.0437136; 8.23607e-05; 0.00553969; -2.79902e-05; -1.19965; 1.39658
29.84; -1.27469; 1.39661; 0.00505263; -1.27802; 1.3964; 0.0438403; 0.000524742; 0.00810973; 4.09758e-05; -1.19764; 1.39658
29.856; -1.27399; 1.39661; -0.0101053; -1.27802; 1.3964; 0.044013; -0.000141535; 0.0106086; -0.000107206; -1.19563; 1.39659
29.872; -1.27328; 1.39662; -0.00252632; -1.27802; 1.3964; 0.0442208; 0.000191513; 0.0129977; -3.28364e-05; -1.19362; 1.39659
29.888; -1.27257; 1.39662; 4.25007e-16; -1.27802; 1.3964; 0.0444639; 0.000303228; 0.0152373; 6.47595e-18; -1.19161; 1.3966
29.904; -1.27185; 1.39662; -0.00252632; -1.27802; 1.3964; 0.0447412; 0.000190198; 0.0172909; -4.36822e-05; -1.1896; 1.3966
29.92; -1.27113; 1.39662; -0.00631579; -1.27802; 1.3964; 0.0450476; 1.87188e-05; 0.019124; -0.000120785; -1.18759; 1.3966
29.936; -1.2704; 1.39663; -0.00126316; -1.27802; 1.3964; 0.0453782; 0.000245908; 0.0207064; -2.61555e-05; -1.18558; 1.39661
29.952; -1.26967; 1.39663; -0.00126316; -1.27802; 1.3964; 0.0457304; 0.000245463; 0.0220091; -2.7801e-05; -1.18357; 1.39661
29.968; -1.26894; 1.39663; -0.00631579; -1.27802; 1.3964; 0.0460991; 1.20773e-05; 0.023008; -0.000145315; -1.18156; 1.39662
29.984; -1.26819; 1.39664; 0.00378947; -1.27802; 1.3964; 0.0464756; 0.000479349; 0.0236845; 8.97524e-05; -1.17955; 1.39662
30; -1.26744; 1.39664; -0.00505263; -1.27802; 1.3964; 0.0468624; 6.64509e-05; 0.0240245; -0.000121388; -1.17754; 1.39663
30.016; -1.26669; 1.39665; 4.22405e-16; -1.27802; 1.3964; 0.0472456; 0.000303228; 0.0240048; 1.01398e-17; -1.17553; 1.39663
30.032; -1.26592; 1.39665; 0.00505263; -1.27802; 1.3964; 0.0476216; 0.000543848; 0.0236343; 0.000119417; -1.17352; 1.39663
30.048; -1.26516; 1.39666; 0.00631579; -1.27802; 1.3964; 0.0479876; 0.000606317; 0.0229181; 0.000144748; -1.17151; 1.39664
30.064; -1.26438; 1.39667; 4.14599e-16; -1.27802; 1.3964; 0.0483404; 0.000303228; 0.021873; 9.06851e-18; -1.1695; 1.39664
30.08; -1.2636; 1.39668; 0.00252632; -1.27802; 1.3964; 0.0486679; 0.000426179; 0.020528; 5.18602e-05; -1.16749; 1.39665
30.096; -1.26282; 1.39668; -0.00252632; -1.27802; 1.3964; 0.0489719; 0.00017951; 0.0189025; -4.77538e-05; -1.16548; 1.39665
30.112; -1.26203; 1.39668; 4.14599e-16; -1.27802; 1.3964; 0.0492435; 0.000303228; 0.0170161; 7.05485e-18; -1.16347; 1.39666
30.128; -1.26124; 1.39669; -0.00126316; -1.27802; 1.3964; 0.0494826; 0.000240723; 0.0149201; -1.88464e-05; -1.16146; 1.39666
30.144; -1.26045; 1.39669; 4.18502e-16; -1.27802; 1.3964; 0.0496845; 0.000303228; 0.0126423; 5.29084e-18; -1.15945; 1.39667
30.16; -1.25965; 1.3967; 4.18502e-16; -1.27802; 1.3964; 0.0498481; 0.000303228; 0.0102205; 4.27732e-18; -1.15744; 1.39667
30.176; -1.25885; 1.3967; -0.00631579; -1.27802; 1.3964; 0.0499721; -1.23837e-05; 0.00769391; -4.85937e-05; -1.15544; 1.39667
30.192; -1.25805; 1.3967; 0.00252632; -1.27802; 1.3964; 0.0500519; 0.000429676; 0.00510323; 1.28924e-05; -1.15343; 1.39668
30.208; -1.17289; 1.39669; -0.00378947; -1.15142; 1.39668; 0.0564648; 0.000112094; 0.00248889; -9.43162e-06; -1.15142; 1.39668
30.224; -1.17199; 1.3967; 0.00252632; -1.15142; 1.39668; 0.0564612; 0.000468705; -0.000108355; -2.73739e-07; -1.14941; 1.39669
30.24; -1.17109; 1.3967; 0.00126316; -1.15142; 1.39668; 0.0564194; 0.000397331; -0.00264872; -3.34576e-06; -1.1474; 1.39669
30.256; -1.17018; 1.39671; 4.18068e-16; -1.15142; 1.39668; 0.0563383; 0.000326065; -0.00509379; -2.12955e-18; -1.14539; 1.3967
30.272; -1.16928; 1.39671; -0.00757895; -1.15142; 1.39668; 0.0562207; -0.000100028; -0.00740689; 5.61375e-05; -1.14338; 1.3967
